num1,num2,num3,cat1,cat2
12.06390463468249,44.11030079997245,42.58717193061579,A,b
8.773059419985648,36.23131917821255,31.44194228149791,A,b
5.920948575172808,39.61449145292948,36.364607899266574,A,b
11.383453996650095,44.13591624518012,35.05200756751163,A,b
17.267670385786584,38.67671583381022,45.880676666358475,A,b
13.12833673882503,35.714212217918586,30.71643000775555,A,b
12.412362076215926,38.88268607337075,37.85600197636837,A,b
12.366188122867724,39.63585543671564,31.61282512772638,A,b
2.4257638765706773,37.767425239664895,38.425595177293886,A,b
11.07046872065102,33.77130610644006,35.69272370340473,A,b
11.926586898644183,35.580712818994336,35.61490042378211,A,b
10.29104359223,34.28514851084688,36.43114944139313,A,b
12.803922631841171,45.41525621587638,39.215208208139614,A,b
3.1116531602145443,35.310874800424386,37.06014106883464,A,b
12.568929754561044,42.57523843153024,50.41092596261888,A,b
12.854452553465835,45.677828200902994,38.81600705397281,A,b
13.25695625652899,38.423653776798275,38.03587688197307,A,b
6.135873927312141,38.815906966299956,33.05854580868358,A,b
10.409370696931612,51.573292833367546,27.530939229633006,A,b
13.431300951872567,31.936420644051744,33.11227253684227,A,b
15.44475298483683,40.321400095477316,30.689020888282776,A,b
6.423481453700159,43.39798874467338,32.07853347313145,A,b
11.082292947909874,40.22785919951907,32.393598609576735,A,b
20.719720446626628,43.169595111590056,26.899429653369573,A,b
10.932271573847139,36.69106767615806,38.409733339184896,A,b
6.037396307836497,39.42631779266551,37.019949115921825,A,b
14.328775970850607,33.99851796472112,33.66199505663621,A,b
7.625273444195219,36.73335383713144,42.061816961124386,A,b
12.024908554804778,33.69558022832477,38.671447788219105,A,b
20.610780985063165,45.16232630275574,28.922520136183948,A,b
7.578829635668743,46.334555745933116,32.16932213752488,A,b
12.219097140731142,43.87317026714668,31.29227811368767,A,b
9.702373219691,23.793663299654636,30.90244943466284,A,b
8.737159243034199,33.76108409017575,41.52964521572654,A,b
2.849293110196837,37.79977756651508,35.52296230914437,A,b
17.206366445330577,32.8206892441028,39.65265500861984,A,b
10.051165305097935,35.09245674476024,36.848413897053085,A,b
10.995298477867351,36.99891561420603,35.27920833996008,A,b
8.0734320156912,40.56758672625624,37.648522698084186,A,b
17.93008408072676,33.810922505865754,43.532133498625065,A,b
0.23956100238749123,39.24107452482208,37.35326882593831,A,b
11.404959338675162,36.88650240089703,34.1675109985709,A,b
7.534995326705836,37.053176215278945,38.3984083880841,A,b
11.785077429825236,36.53545202369673,38.598399501733006,A,b
11.536497604383047,44.0643105941948,37.51851536769445,A,b
15.855024945389639,27.199094799015153,27.989174420493047,B,b
23.051851327167324,29.89549203017926,25.469309533235126,B,b
26.388324478942124,27.04214305582085,27.18838952468015,B,b
18.98903673783053,28.9115939838639,29.39510740794876,B,b
24.12708174494015,34.06754818000319,30.221915228617316,B,b
20.105019208163796,33.40976485647482,23.758932973626177,B,b
21.62083176244221,29.349284728161578,25.387983859970873,B,b
22.97578512718457,25.908896583832636,33.36954910274184,B,b
14.96991309250149,23.92905693606134,29.63244349400027,B,b
23.95831346981468,33.12059908526078,27.51338203705712,B,b
19.938766135765427,25.51372814257084,25.303218232774906,B,b
16.61419144243944,34.87559866708875,24.411770473991446,B,b
15.872514016037442,28.393070791735035,26.6517258171025,B,b
17.181377235980126,25.888898022167844,25.97474884596765,B,b
21.224832855543614,27.46528412314435,23.11584677752671,B,b
21.16024968678818,22.75957829251338,19.370144902493777,B,b
16.40777889373782,28.932764241440765,26.243630262392017,B,b
27.376781084747762,34.2882981160101,24.36024588014629,B,b
19.904918960486555,24.987353176810956,24.92594745603044,B,b
18.55670680539931,31.613592801690448,21.69107622579071,B,b
22.596732571205862,37.66369456501289,24.56495940617257,B,b
22.008558610494706,33.45071995855556,23.395118112456654,B,b
21.120462409052084,30.062962003908975,25.39070439419533,B,b
16.13495108072267,30.122550871294713,26.9919931649818,B,b
27.25571803897521,34.79635413042603,33.61272983004623,B,b
16.163262185559752,34.36160318360339,25.733368022953407,B,b
30.94901466608836,25.958508573224243,21.641112631276897,B,a
17.00303677277989,19.380521378450965,22.896979913276954,B,b
16.20433669223151,30.75196893238104,26.367023903108638,B,b
29.380854196079433,34.75211919093025,22.692385377350387,B,b
15.50792664325821,32.45959585753253,19.71906717191743,B,b
29.15729382927177,35.897200603606436,23.123297391581183,B,b
11.434327354545612,36.76936187082706,24.54184061898953,B,b
26.189081559867308,22.027861706028165,22.60249990818491,B,a
20.026218498590914,30.23490296882371,23.199738114083026,B,b
23.114249661737492,24.661897853087027,24.430482059914826,B,b
20.601478158559495,32.57219417029374,27.84645951235556,B,b
14.376789540810654,22.32942914632189,30.110707287594035,B,b
21.661570059897958,26.25756731721723,31.204607902090093,B,b
20.578373171464293,35.89648592031913,25.270073925640435,B,b
30.303739624409936,38.77670421221602,24.004143406083706,B,b
24.85785475477178,33.226879747925736,30.474526230129396,B,b
15.175382697099478,33.4302572999922,29.23369794739835,B,b
11.206302567884428,24.083707436671126,16.8430712889596,B,b
18.652965827777212,33.58771127897981,31.00942820838411,B,b
20.370473902098876,38.14307772785646,19.479594167140434,B,b
11.483087803224226,29.722261505516904,26.53626179575723,B,b
19.836526259529535,19.662789499800617,24.643519841948848,B,a
13.477652497475734,33.348362744150194,26.466392984387394,B,b
15.300601068363225,27.430665413316532,20.763145912444195,B,b
19.68660451363414,34.77571160250619,21.057095814657824,B,b
22.520232577589223,27.348711908137794,21.828508670950622,B,b
19.464848200227213,24.82378838790313,22.78540277861127,B,b
14.010610537055758,39.82362566458195,25.141054207886913,B,b
16.50137246003707,31.06989955367111,24.55068780123668,B,b
18.895152002333884,33.07083350021713,28.03003084018922,B,b
17.34749426194736,27.1209087967766,23.899793211393423,B,b
8.490394176322075,22.42404468900724,30.467497069778098,B,b
28.224838567506417,28.75481980221811,27.306227852223067,B,b
21.556250772717682,45.39440404227619,29.478299645738307,B,b
19.360412042596167,25.22229779699787,18.57421471896971,B,b
21.017318179336115,26.218246273578483,19.310985161609302,B,b
16.767135578787368,24.592259981928024,31.74856654029026,B,b
24.408198784747253,29.960136793416915,30.919776555560105,B,b
20.38684153823809,25.69357899335868,31.09249630907863,B,b
22.694550218423295,24.81376922836772,24.238645287665566,B,b
15.621908733076214,23.086001345178317,28.704710190126566,B,b
29.547083202350652,23.007162130904295,27.251876946762284,B,a
16.746787154390866,27.56437308117652,22.630424303044524,B,b
15.68004615160092,30.242608139724133,21.67619953435585,B,b
21.352284128899193,29.748809452754315,24.04420781253436,B,b
15.462181689792011,27.116143347158335,28.021564903303023,B,b
22.504585938121902,25.112223776007244,25.3973292217169,B,b
23.756935616858947,21.652973594393142,27.17344076951974,B,a
16.686881205270765,32.852993342965796,21.94696337382993,B,b
10.975589496677404,21.862287810584185,25.19233978664553,B,b
21.29861250860741,25.478416874477958,27.554369835109497,B,b
11.6923996886552,29.66960100676342,20.155935200950175,B,b
16.740819460989204,30.23699335658207,21.55834653886419,B,b
18.077222278850872,35.0314640460722,22.692432521907406,B,b
24.17846056032571,24.351465726711908,27.11921671166113,B,b
27.207843103289502,17.641777499363553,21.812418978118092,B,a
22.8853606359027,28.984773069785035,26.484583493485236,B,b
16.980074066420897,30.4329489373645,24.37729105843168,B,b
25.838910308299035,31.272104216506065,26.35041064830081,B,b
17.940615169387662,27.561968879637533,23.269767248721518,B,b
21.972260711891483,27.895077595898684,26.15909942758565,B,b
30.377003993227195,34.35562351715846,23.695905871328634,B,b
26.006069610819722,27.959623134892244,16.847501859288585,B,b
14.95956844541298,20.646040394870724,23.593946063834764,B,b
20.092091895947757,38.382186561376415,26.30770949505665,B,b
18.90449735595568,34.14702790591745,16.15545876396846,B,b
21.178072790542828,33.85432596943483,19.085655016880633,B,b
25.718770216034645,31.69248203747207,23.338848344396794,B,b
23.163909330531425,41.35346428902198,25.727465020233982,B,b
21.24110293150168,27.70319550229878,21.60062252214083,B,b
24.151679082721227,25.719580870455665,25.28626494887757,B,b
17.611712766174417,32.39489912873196,26.334648421147794,B,b
25.187699721289498,27.449918005726264,23.920500258826515,B,b
15.106181421088463,27.77853369961944,26.509201972179408,B,b
33.78494308322676,15.389173379111874,18.47842368042264,C,a
36.778189294024756,22.067174516118506,22.507183250232263,C,a
26.131054004482134,13.776726483442914,7.885119004382886,C,a
37.480221557445915,23.27182828177029,14.777661316358179,C,a
31.399843131599102,14.372554763508116,24.783007918467305,C,a
30.646105909876137,20.546973973024464,17.903066495594768,C,a
32.40504615868357,21.119420121395656,11.838102178218753,C,a
32.35734178567998,29.41012248237517,20.38168018461991,C,a
37.965933133196984,17.443921617844076,11.041580718965676,C,a
29.37106539950176,20.278624561443472,19.376766073883793,C,a
21.537676851425903,27.64775159730307,14.367968405684042,C,b
27.8655946502629,14.939478123699162,8.380573312536923,C,a
34.11585291980957,20.36658983594202,9.840156401035784,C,a
23.52460613968192,18.32107650354936,21.676086101157573,C,a
28.702043243181976,12.48428523440947,14.017027743656223,C,a
28.636382151261646,6.515566785292142,14.782820533928751,C,a
28.84532734895661,23.48103182406709,22.39582437978138,C,a
35.632825147738785,18.655556547225846,10.573896365033319,C,a
42.8667990162493,20.29609217007244,15.055717167651785,C,a
29.879374564449982,20.990423803839274,14.42255835230423,C,a
27.131689965598817,17.26570529379804,14.868986919136006,C,a
27.282876144331176,16.435771086614178,15.425720910767588,C,a
28.725113912895722,27.519964942913443,4.396120766427952,C,a
35.45753425961231,26.230425962488145,6.706439070367402,C,a
28.286562029598258,18.142795670021044,9.369953221128714,C,a
26.110916562045624,14.447120772670857,22.00908177369449,C,a
34.678391965737305,26.357775474970794,17.886688256172942,C,a
24.354741143913856,17.37739866860113,16.957498244911672,C,a
23.889360955540273,23.56499215086194,14.038698407367459,C,a
28.125895962252013,23.554799841017456,16.77705324594416,C,a
28.1951691709046,25.79664901682124,10.67574668960041,C,a
33.07967803472132,22.96550628984192,13.76181424274404,C,a
31.63066511121059,13.744432118073485,18.696108076827603,C,a
29.075489317785056,17.386384897404803,19.196036903347558,C,a
26.478281547286205,12.957693518182202,8.773483305904385,C,a
33.0300497567282,13.597853237518585,22.01917672793746,C,a
19.59035296058139,28.48228184145019,15.844069868810474,C,b
29.516434440648037,17.275404565955252,16.596544457408285,C,a
29.81182648787576,25.516509410082605,15.456910594648159,C,a
30.75150880730939,18.18193893893072,14.77221750511573,C,a
31.539008844460295,11.449158036716872,9.607258311577148,C,a
33.71632047011357,20.854327190639708,14.264066654589284,C,a
30.092169665326967,21.737908526808354,12.840961278762554,C,a
26.108476372988438,20.979226275488408,11.086508889539871,C,a
32.04126377857236,11.487081978810798,19.116622549302576,C,a
32.362987412065216,21.28014867156938,18.930763935782057,C,a
38.32737222231288,25.07185032509065,7.636503074673419,C,a
23.602115166321493,16.875907111521606,15.104364200843335,C,a
32.58829510234561,16.371280934232672,15.747067057908314,C,a
26.22308533823339,16.942410985040258,9.37335561260711,C,a
25.38383376944548,13.241576971918331,11.096506988090669,C,a
35.2682089830392,15.253005555840286,25.52952825934956,C,a
32.466589504404446,20.92418061847437,11.566568879275145,C,a
33.501549397044954,17.12181086881113,15.488039258581447,C,a
42.800422691343975,19.51970050137675,19.597093305142703,C,a
26.48411787437056,19.82505754751519,22.08320254254204,C,a
26.865164711061162,29.062242789984644,17.831007741821903,C,b
27.18766612052866,23.162038695277605,18.89021779850692,C,a
33.10904981108598,12.148876400547717,12.091451296700527,C,a
28.762406822242475,19.62783285449977,17.48268839020271,C,a
30.888505004666268,13.323278206449494,16.520791404023853,C,a
33.05292872641912,22.7989522396552,19.323122902218486,C,a
34.16961077274452,22.295900396142184,14.719337154165412,C,a
21.69519533242004,22.148091095662927,15.830750748652445,C,b
31.357894185976868,13.616257120898453,10.67577383836695,C,a
35.26576426666452,19.802224230716725,17.726002789490497,C,a
30.141591880652307,20.148780697478728,18.75313522390399,C,a
27.41977635891313,20.480603884704916,13.15089884517983,C,a
27.82751886283842,18.454139382656802,15.888535086534851,C,a
27.606256891682612,26.278780627867604,11.421570791121985,C,a
29.065641779193204,17.801344708629124,20.78791153741493,C,a
30.982773882557872,25.159222697343175,9.057758507852112,C,a
31.335251329346296,24.448153978117183,15.329135957101697,C,a
35.32740187532676,17.41355774949814,20.63738976074232,C,a
41.49449061809625,18.185807197801704,13.217989914396913,C,a
37.2669223855885,27.897860728653562,12.908559891386927,C,a
27.899065914520712,18.591076955697464,9.622197955862891,C,a
25.40674026757901,14.97929616623966,11.928809739583485,C,a
29.826575563066093,21.171073662682602,21.20200197125631,C,a
25.008229796306047,24.921611992382918,14.144044623097964,C,a
29.752681451737836,23.37409746083302,10.509111913750806,C,a
31.912048730920255,20.83226104106528,16.969805056032598,C,a
31.44584321953909,32.276500699554475,12.449040062994737,C,b
27.345015224990913,16.88429736787618,12.778091523358981,C,a
26.81306436346741,25.94508265553776,20.68201699195942,C,a
27.14626853125262,15.838222134478857,16.885662225545616,C,a
27.238884778595143,23.164659088777555,15.811692083405198,C,a
22.42127942501384,27.737526006650306,22.183510692382086,C,b
26.93605654757807,18.061492200320078,16.14346156289962,C,a
31.672283949935125,23.29272136336415,23.0408181550654,C,a
29.11526386252975,16.00851377730773,9.482723087941892,C,a
26.345349800290403,19.834365135631014,22.178231454071152,C,a
27.411943504819142,21.118939758194493,14.934308415708992,C,a
35.94196636724042,32.63466212936811,12.876524908318718,C,a
27.55280278740889,25.22080438534536,17.727565958505245,C,a
39.23353662868017,22.919640926629818,13.562831636851762,C,a
32.95327415346155,25.543517902914537,18.281928724789456,C,a
32.53637015553649,25.333373447945768,19.67718236178269,C,a
36.91079495518763,23.243549437948214,14.331527678732582,C,a
30.733568432166614,26.032544832541785,11.732257316051056,C,a
41.84336654436451,8.033305938363197,30.11497929173927,D,a
46.39225931303649,10.955495340099517,30.185746192624595,D,a
33.200719295100406,13.731267830136105,32.5819367245643,D,a
50.8162736165273,8.461108825234996,30.876601310655754,D,a
41.246918418553776,17.887266398817374,29.61881787045219,D,a
41.3951076288517,13.039482548582697,30.74643649262543,D,a
37.76783192724736,10.970449964491538,34.294526999439086,D,a
34.867423502944696,10.66484837073438,27.199516740243308,D,a
45.97523314462421,2.384065476081126,27.764312610913645,D,a
41.8860593753226,17.827620146171704,29.73699895570805,D,a
37.22400236653401,19.40578534720295,24.207944398335023,D,a
29.00597021689959,12.200072250266661,27.991783102589554,D,a
34.89383591434643,13.541782236496767,30.975202855084795,D,a
37.17960684631636,3.5984780066455277,33.48982931312058,D,a
43.251005889793305,9.504120681103085,37.38654798419066,D,a
34.64957616836924,2.3723741453763054,27.232367720475022,D,a
39.77206991822251,11.216697246613458,29.03505576857468,D,a
41.76027698257148,3.74230287904778,35.775058416293035,D,a
39.58924410803716,15.586479157940637,31.370901385510816,D,a
42.28376609576892,12.84883640116102,31.79083424006926,D,a
43.21361379933772,16.645762650662157,30.78608467880588,D,a
43.54501878794256,9.551321528563866,35.76046886179789,D,a
36.61803848970365,19.00470216455408,29.839368197422626,D,a
32.84612448940976,10.640522074553946,27.275793370100477,D,a
44.20321774494362,6.736880103488046,28.21526626714088,D,a
30.552296345272346,7.7384684037546165,20.304482693484175,D,a
32.08048588257138,13.802073280721487,33.14320063460333,D,a
42.12728780892483,5.165119284353935,29.809154575432082,D,a
39.98198730454716,4.208176554037286,36.0135932070686,D,a
44.386811452878355,8.89517913085168,30.107543355978123,D,a
41.04191403973776,-0.2086743421214532,29.01129046991761,D,a
36.59007876001101,4.991899950525422,28.87559882845618,D,a
48.988432634247616,13.20421430633505,27.715284040868813,D,a
42.86291390678079,16.99677718293001,33.69853473165107,D,a
40.29815184960087,6.7653161114721305,32.79289325445436,D,a
41.96742692710875,14.475966100138661,32.54068720672788,D,a
45.247763576596675,7.32382394219716,35.2695762625373,D,a
40.987998023462,20.376304363126327,27.243248727641728,D,a
48.67981901582625,10.98955391731324,27.394327985542205,D,a
37.580570829728394,8.3982634590284,31.696663785607665,D,a
42.6141774401775,7.131499980307105,29.902581630956067,D,a
50.71135179305932,18.637715850503557,31.74529467869613,D,a
40.190017390841,10.600156633591306,32.45407189092167,D,a
34.886037174007974,8.713117312883274,23.325663704489642,D,a
41.9961156130264,13.235979698513706,28.067254150802505,D,a
47.869933816450164,3.871171684988294,24.14250047916072,D,a
41.12225909279986,15.235491513060772,36.73571076583148,D,a
37.7055786856553,15.39340416715648,29.845966121997172,D,a
39.1368635002959,14.418299687433361,32.60929151365368,D,a
32.11803921507875,17.38270174862948,35.520365416589804,D,a
36.87218649245235,11.979017667187046,31.976120745130956,D,a
41.303368829119535,7.248474230772899,27.313506528247792,D,a
39.87222964504277,15.863645096296823,32.17440061837773,D,a
38.14692833956947,13.858493553241724,18.605829517479698,D,a
45.74382850186052,1.3014311061095025,28.550236234387473,D,a
34.40165052686928,3.526592621395471,34.64330714951408,D,a
37.661493993440544,11.732519408653578,29.812317684483265,D,a
42.385204136115604,10.384109455301276,24.86803110324572,D,a
44.9813340972357,7.531217084193438,23.773672405360998,D,a
37.85942419517044,17.503798953171554,33.400886968453975,D,a
38.2567393279607,8.253711478407856,28.71345979513047,D,a
50.383739917804206,11.909677261157768,31.72016658876428,D,a
45.151417270159214,11.193945795132567,28.963831416717188,D,a
39.01825075457511,9.64199370292968,29.851111053960633,D,a
43.6381477181849,10.259729429036497,32.93056030886232,D,a
39.596417099457085,10.393175951580453,22.007197261871568,D,a
44.581638373512405,11.732442379489964,33.99204043943861,D,a
25.518723109031555,20.441873523903638,29.441641487379304,D,a
45.54091408368758,4.800470364372345,32.45109562025028,D,a
34.732922184131716,6.881155196520974,37.656125415467145,D,a
39.04658799618327,11.087164365898614,33.48027092275502,D,a
42.47840943986302,10.752094525717883,31.459844009864902,D,a
52.01707792619138,9.711906014832072,30.80439618685987,D,a
45.25327198003806,15.52762966478992,34.74812122224152,D,a
43.19365111014592,4.284975436347582,36.53372612920438,D,a
34.26827303490656,11.513177326195166,26.98289659992257,D,a
39.67930826703504,11.643812051517402,31.285428861801094,D,a
42.109603771176424,18.068556345293235,31.814137206055918,D,a
38.779216823546754,14.820435841441785,34.757881955698565,D,a
33.861960924315035,12.98700034924929,32.804690969243595,D,a
38.51218248320004,16.878534066558096,29.399777651869893,D,a
40.62788226735771,9.134640878580653,30.06231619032587,D,a
34.51862456552399,2.7997455870285286,36.37802025289989,D,a
35.76519325840836,5.043038252718464,21.38643954558514,D,a
36.80519126155249,3.3845510329625084,36.568060640545475,D,a
45.04908544671317,6.559248274111381,39.009743221377235,D,a
44.90882743495797,8.375843082456887,20.002377140505708,D,a
51.45471286295371,3.05213766618202,23.418405012172432,D,a
45.1128521600482,22.198762031696365,35.53709127404207,D,a
42.8195456002618,12.97377170832643,33.41366223512123,D,a
43.79464294893383,11.405957119846878,30.416804415807505,D,a
39.68703436050239,6.230177055666619,28.877299692532905,D,a
31.535215929023074,9.508301866026251,26.045635571396332,D,a
34.48205341392114,10.899470755767393,35.5680091453784,D,a
44.59158303001156,2.1474969818841148,26.04148745371865,D,a
44.70385593994108,5.087563032308452,29.101467400011902,D,a
42.75026049512276,5.158277725681824,30.42150202458384,D,a
33.32987252540898,6.993161780243931,31.279127736570146,D,a
32.03503133234165,12.202373689801995,29.921448804293274,D,a
42.76244977208574,11.119570670323307,35.456561719895376,D,a
